club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Real Betis,1999-06-30,Iván Guerrero,Senior,La Liga,1,True,0.8,nan
Español,1992-06-30,José Manuel Riera,Senior,La Liga,1,True,0.8,nan
Athletic,1991-03-17,Jesús Aranguren,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,1990-02-27,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Español,1989-02-27,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Athletic,1986-01-20,Jesús Aranguren,Senior,La Liga,1,True,0.8,nan
Bilbao B,1981-06-30,Jesús Aranguren,Reserve,Tercera División,4,False,,nan
CD Basconia,1978-06-30,Jesús Aranguren,Youth,Tercera División,4,False,0.0,nan
Arenas Club,1976-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Atl. Baleares ,2023-02-15,Javi Moreno,Senior,Tercera División,4,True,0.8,nan
Celta Vigo B,2022-06-30,Julio Lamas,Reserve,Tercera División,4,False,0.0,nan
CD Toledo,2018-01-23,Juan Carlos Amorós,Senior,Segunda División B,3,True,0.8,nan
Real Murcia,2013-07-10,Miquel Ángel Lamadrid,Senior,Segunda División,2,True,0.8,nan
SD Huesca,2011-06-08,Juan Carlos Amorós,Senior,Segunda División,2,True,0.8,nan
Real Valladolid,2010-04-06,Miguel Ángel Portugal,Senior,La Liga,1,True,0.8,nan
R. Valladolid B,2010-01-31,Juan Carlos García,Reserve,Tercera División,4,False,0.0,nan
SD Huesca,2008-06-26,Joaquín Caparrós,Senior,Segunda División B,3,False,0.0,nan
R. Valladolid B,2007-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,,nan
CD Tenerife,2010-09-27,Miguel Ángel Lotina,Senior,La Liga,1,True,0.8,nan
CD Tenerife B,2010-06-30,Joaquín Caparrós,Reserve,Tercera División,4,False,0.0,nan
R. Valladolid B,2009-07-15,Juan Carlos Álvarez,Reserve,Tercera División,4,False,,nan
Atl. Madrid B,2007-01-01,Jesús López Montes,Reserve,Tercera División,4,False,,nan
Real Valladolid,2006-06-20,José Mourinho,Senior,La Liga,1,False,0.0,nan
R. Valladolid B,2006-06-30,Juan Carlos Álvarez,Reserve,Tercera División,4,False,0.0,nan
Palencia,2003-12-23,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Palencia,1999-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Hajduk Split,2013-04-29,Miroslav Blažević,Senior,Prva HNL,1,True,0.8,nan
UD Las Palmas,2010-04-12,Manolo Jiménez,Senior,La Liga,1,True,0.8,nan
CD Numancia,2009-02-17,Miguel Ángel Alonso,Senior,Segunda División,2,True,0.8,nan
Hajduk Split,2007-10-26,Luka Bonacic,Senior,Prva HNL,1,True,0.8,nan
Real Murcia,2006-06-30,Juan Luís García Laporta,Senior,Segunda División,2,True,0.8,nan
Real Valladolid,2005-03-28,José Mourinho,Senior,La Liga,1,False,0.0,nan
Recr. Huelva,2004-06-07,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
RCD Mallorca,2002-04-29,Llorenç Serra Ferrer,Senior,La Liga,1,False,,nan
UD Las Palmas,2001-06-30,Juan Luís García,Senior,La Liga,1,True,0.8,nan
Real Valladolid,1999-06-30,Pepe Hernandez,Senior,La Liga,1,True,0.8,nan
CP Mérida,1997-02-21,Juan Luís García,Senior,Segunda División,2,True,0.8,nan
Real Betis,1994-02-28,Iván Guerrero,Senior,La Liga,1,True,0.8,nan
Atlco. Marbella,1993-03-15,Tomás Giraldo,Senior,Segunda División B,Third Tier,True,0.8,nan
Burgos CF,1988-10-24,José Luis Romero,Senior,Segunda División,2,True,0.8,nan
Hajduk Split,1986-06-30,Branko Zebec,Senior,Prva HNL,1,True,0.8,nan
Real Valladolid,2004-06-30,José Mourinho,Senior,La Liga,1,True,0.8,nan
Real Valladolid,1997-09-28,José Luis Romero Márquez,Senior,La Liga,1,True,0.8,nan
Real Valladolid,1996-02-03,Pepe Hernandez,Senior,La Liga,1,True,0.8,nan
Valladolid,1995-06-30,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Valladolid,1987-05-12,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Castellón,2007-12-25,Juan Carlos,Senior,Segunda División B,3,True,0.8,nan
CD Tenerife,2005-01-23,Hector Nunez,Senior,La Liga,1,True,0.8,nan
Real Valladolid,2003-06-30,José Mourinho,Senior,La Liga,1,False,0.0,nan
Valladolid,1995-03-20,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Valladolid,1994-06-30,Pepe Mel,Senior,La Liga,1,True,0.8,nan
Valladolid,1990-02-16,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
R. Valladolid B,1989-11-02,José Antonio Naya,Reserve,Tercera División,4,False,0.0,nan
Gimnasia (J),2011-06-30,Carlos Ischia,Senior,Argentine Primera División,1,True,0.8,nan
San Martín (T),2009-11-15,Héctor Rial,Senior,Argentine Primera B Nacional,Second Tier,True,0.8,nan
Def. Belgrano,2007-11-12,Héctor Rivoira,Senior,Argentine Primera División,1,True,0.8,nan
Nueva Chicago,2002-09-28,Héctor Rivoira,Senior,Argentine Primera B Nacional,Second Tier,True,0.8,nan
Real Valladolid,2001-04-02,José Mourinho,Senior,La Liga,1,False,0.0,nan
GZ H. Zhicheng,2018-06-06,Wang Baoshan,Senior,China League Two,Third Tier,True,0.8,nan
SH Shenhua,2016-11-09,Gustavo Poyet,Senior,Chinese Super League,1,True,0.8,nan
BJ Guoan,2015-11-04,Arie Haan,Senior,Chinese Super League,1,True,0.8,nan
RCD Mallorca,2013-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""RCD Mallorca"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Miguel Ángel Lotina"",\n    ""end_of_spell"": ""2012-06-30"",\n    ""start_of_spell"": ""2010-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""RCD Mallorca"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gregorio Manzano"",\n    ""end_of_spell"": ""2010-06-30"",\n    ""start_of_spell"": ""2009-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
Atlético Madrid,2011-12-22,Héctor Cúper,Senior,La Liga,1,True,0.8,nan
Sevilla FC,2011-05-25,Antonio Álvarez,Senior,La Liga,1,True,0.8,nan
RCD Mallorca,2010-05-19,Michael Laudrup,Senior,La Liga,1,False,0.0,nan
Málaga CF,2005-01-11,Juan Ramón Rocha,Senior,La Liga,1,True,0.8,nan
Atlético Madrid,2004-05-20,José Murcia,Senior,La Liga,1,True,0.8,nan
RCD Mallorca,2003-07-23,Llorenç Serra Ferrer,Senior,La Liga,1,False,,nan
Rayo Vallecano,2002-06-30,Miguel Ángel Álvarez,Senior,Segunda División,2,True,0.8,nan
Racing,2001-03-19,Reinaldo Merlo,Senior,Argentine Primera División,1,True,0.8,nan
Real Valladolid,2000-06-30,José Luis Romero Márquez,Senior,La Liga,1,True,0.8,nan
CD Toledo,1999-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,True,0.8,nan
Talavera CF,1998-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,True,0.8,nan
Real Jaén CF,1991-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Úbeda,1990-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Villanueva,1989-06-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Aston Villa"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Ron Saunders"",\n    ""end_of_spell"": ""1987-03-31"",\n    ""start_of_spell"": ""1974-08-01"",\n    ""league"": ""English First Division"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Aston Villa"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Tony Barton"",\n    ""end_of_spell"": ""1989-06-30"",\n    ""start_of_spell"": ""1982-08-01"",\n    ""league"": ""English First Division"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
CD Iliturgi,1988-06-30,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Sporting Gijón,2001-01-15,Joaquín Caparrós,Senior,La Liga,1,True,0.8,nan
Real Betis,1998-10-26,Iván Guerrero,Senior,La Liga,1,True,0.8,nan
Sporting CP,1997-12-21,Joao Alves,Senior,Primeira Liga,1,False,0.0,nan
Real Valladolid,1997-09-14,José Luis Romero Márquez,Senior,La Liga,1,True,0.8,nan
CD Tenerife,1995-06-30,Miguel Ángel Brindisi,Senior,La Liga,1,True,0.8,nan
Colo Colo,1994-04-15,Mirko Jocić,Senior,Chilean Primera División,1,True,0.8,nan
Rosario Central,1993-12-31,Héctor Rial,Senior,Argentine Primera División,1,False,0.0,nan
U. Católica,1992-06-30,António Morais,Senior,Primeira Liga,1,True,0.8,nan
Sevilla FC,1991-06-30,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Valladolid,1989-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Valladolid,1986-09-01,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Cobreloa,1984-12-31,Rafael López,Senior,Chilean Primera División,1,False,,nan
Audax Italiano,1979-12-31,Juan Rodríguez,Senior,Chilean Primera División,1,False,,nan
Lota Schwager,1978-12-31,John Pringle,Senior,New Zealand National Soccer League,1,False,0.0,nan
D. Concepción,1976-06-30,Juan Rodríguez,Senior,Chilean Primera División,1,False,0.0,nan
Valladolid,1995-05-23,Pepe Mel,Senior,La Liga,1,True,0.8,nan
UD Salamanca,1991-06-30,José Antonio Irureta,Senior,Segunda División,2,False,0.0,nan
Valladolid,1990-06-30,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Valladolid,1985-06-30,José Luis Romero,Senior,La Liga,1,True,0.8,nan
Valladolid,1974-12-17,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Cartagonova,2001-10-31,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Elche CF,2000-12-18,Miguel Ángel Alonso,Senior,Segunda División,2,True,0.8,nan
Granada CF,2000-06-30,Pepe Murcia,Senior,Segunda División B,3,True,0.8,nan
Xerez CD,1998-06-30,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
Hércules CF,1994-12-22,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Valladolid,1993-12-20,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Real Betis,1992-06-30,Iván Toshack,Senior,La Liga,1,True,0.8,nan
Real Murcia,1991-06-30,Juan Ramón Rocha,Senior,Segunda División,2,True,0.8,nan
Elche CF,1988-11-07,Mariano García Hermoso,Senior,Segunda División,2,True,0.8,nan
Cartagena FC,1987-03-09,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
UD Salamanca,1985-01-14,Juan Carlos Ablanedo,Senior,Segunda División,2,True,0.8,nan
Granada CF,1984-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Valladolid,1982-11-08,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Elche CF,1982-06-30,Miguel Ángel,Senior,La Liga,1,True,0.8,nan
UD Salamanca,1980-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,0.0,nan
Hércules CF,1977-12-12,Juan Zubieta,Senior,La Liga,1,True,0.8,nan
Elche CF,1977-06-30,Miguel González,Senior,La Liga,1,True,0.8,nan
CD Tenerife,1976-06-30,Miguel González,Senior,Segunda División,2,False,,nan
Real Murcia,1974-12-02,Juan Hernández,Senior,Segunda División,2,True,0.8,nan
Valladolid,1993-01-25,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Valladolid,1977-06-30,Miguel Muñoz,Senior,La Liga,1,False,,nan
Mallorca,1973-01-21,Pepe Martí,Senior,La Liga,1,True,0.8,nan
Mallorca,1970-11-08,Miquel Villar,Senior,Segunda División,2,True,0.8,nan
Valladolid,1970-05-18,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Mallorca,1963-06-30,Joaquín Mur,Senior,Spanish Segunda División,2,True,0.8,nan
Español,1961-11-20,Félix Quesada,Senior,La Liga,1,False,0.0,nan
Mallorca,1961-06-30,Joaquín Mur,Senior,Spanish Segunda División,2,False,,nan
Valladolid,1960-10-31,Jesús Rodríguez,Senior,La Liga,1,True,0.8,nan
Valladolid,1992-06-30,Pepe Mel,Senior,La Liga,1,True,0.8,nan
Indep. Medellín,2021-06-08,Leonardo Ramos,Senior,Categoría Primera A,Second Tier,True,0.8,nan
Royal Pari ,2019-12-20,Alberto Valentín,Senior,Liga Nacional,1,True,0.8,nan
Once Caldas,2017-11-13,Eduardo Lara,Senior,Categoría Primera A,1,True,0.8,nan
Al-Nassr,2012-09-04,Eric Gerets,Senior,Saudi Pro League,1,True,0.8,nan
Trinidad,2009-04-08,Randy Waldrum,Senior,CONCACAF Gold Cup,International,False,0.0,nan
Gimnasia,2007-08-25,Rafael Santana,Senior,Argentine Primera División,1,True,0.8,nan
CA Colon,2004-06-30,Ricardo La Volpe,Senior,Argentine Primera División,1,False,0.0,nan
Al-Hilal,2002-11-20,Nelo Vingada,Senior,Saudi Pro League,1,True,0.8,nan
Millonarios,1998-12-31,Héctor López,Senior,Categoría Primera A,1,False,0.0,nan
Atlético Madrid,1994-11-01,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
CD América,1993-02-22,Miguel Ángel López,Senior,Liga MX,1,True,0.8,nan
Valladolid,1992-04-06,Pepe Hernández,Senior,La Liga,1,True,0.8,nan
Atl. Nacional,1990-06-30,Hernán Darío Gómez,Senior,Categoría Primera A,1,False,0.0,nan
Once Caldas,1986-12-31,Héctor López,Senior,Categoría Primera A,1,False,,nan
NK Zadar ,1998-12-13,Željko Papic,Senior,Prva HNL,1,True,0.8,nan
HNK Rijeka,1996-02-17,Željko Pašić,Senior,Prva HNL,1,True,0.8,nan
HNK Rijeka,1995-06-04,Željko Pašić,Senior,Prva HNL,1,True,0.8,nan
Nîmes Olympique,1994-12-30,Jean-Michel de Jesus Christo,Senior,Ligue 2,2,True,0.8,nan
NK Zagreb,1994-06-12,Željko Pašić,Senior,Prva HNL,1,False,0.0,nan
Hajduk Split,1991-06-30,Miljan Miljanić,Senior,Prva HNL,1,True,0.8,nan
Valladolid,1989-11-02,Pepe Martínez,Senior,La Liga,1,True,0.8,nan
Dinamo Zagreb,1989-05-06,Branko Zerjav,Senior,Prva HNL,1,False,0.0,nan
Celik Zenica,1988-05-12,Muhamed Mujezinović,Senior,Yugoslav First League,1,False,0.0,nan
Hamburger SV,1987-11-09,Ottmar Hitzfeld,Senior,Bundesliga,1,False,,nan
Hajduk Split,1987-06-14,Željko Pašić,Senior,Prva HNL,1,False,0.0,nan
HNK Rijeka,1986-12-31,Željko Pašić,Senior,Prva HNL,1,False,,nan
NK Orijent 1919,1981-06-30,Željko Čajkovski,Senior,Hrvatska Liga,2,False,0.0,nan
Racing Ferrol,1998-12-21,Juan Carlos Álvarez,Senior,Segunda División B,3,False,0.0,nan
UP Langreo,1997-06-30,José Luis Romero,Senior,Segunda División B,3,False,0.0,nan
Mensajero,1995-12-20,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
R. Valladolid B,1994-06-30,José Antonio García,Reserve,Tercera División,4,False,0.0,nan
Valladolid,1987-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Palencia CF,1984-10-08,Juan Carlos Álvarez,Senior,Tercera División,4,False,0.0,nan
Oriente P.,2016-03-08,Antonio Lòpez,Senior,Liga de Fútbol Profesional Boliviano,1,True,0.8,nan
Bolívar,2015-05-27,Antonio López,Senior,Liga Boliviana,1,True,0.8,nan
Valencia,2008-07-30,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Valencia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Rafael Benítez"",\n    ""end_of_spell"": ""2006-06-30"",\n    ""start_of_spell"": ""2001-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": null\n  },\n  {\n    ""club_name"": ""Valencia"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Marella"",\n    ""end_of_spell"": ""2006-06-30"",\n    ""start_of_spell"": ""2006-06-01"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  }'}}"
BJ Guoan,2008-07-13,Wu Jingui,Senior,Chinese Super League,1,True,0.8,nan
Chivas,2005-11-28,Jesús Ramírez,Senior,Mexican Primera División,1,True,0.8,nan
Real Madrid,2004-12-31,nan,nan,nan,n,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Carlos Queiroz"",\n    ""end_of_spell"": ""2003-06-14T00:00:00.000Z"",\n    ""start_of_spell"": ""2003-06-14T00:00:00.000Z"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Real Madrid"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""José Antonio Camacho"",\n    ""end_of_spell"": ""1998-06-14T00:00:00.000Z"",\n    ""start_of_spell"": ""1998-06-14T00:00:00.000Z"",\n    ""league"": ""La Liga"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.7\n  }'}}"
Yokohama Marinos,1999-01-31,Zdeněk Žáček,Senior,J1 League,1,True,0.8,nan
CD Tenerife,1991-01-08,Miguel Ángel Brindisi,Senior,La Liga,1,True,0.8,nan
Sevilla FC,1989-02-02,Tomislav Ivić,Senior,La Liga,1,True,0.8,nan
Valladolid,1987-05-05,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Español,1986-06-30,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Gimnàstic,1983-06-30,Juan Carlos,Senior,Segunda División,2,True,0.8,nan
Aurrera,1982-06-30,Jesús Aranguren,Senior,Segunda División,2,False,0.0,nan
CD Lagun Onak,1980-06-30,Javier Clemente,Senior,Segunda División,2,False,0.0,nan
Valladolid,1982-11-11,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Pegaso,1989-12-18,Juan Carlos Lorenzo,Senior,Spanish Segunda División,2,True,0.8,nan
Granada CF,1988-03-27,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Levante,1988-06-30,Juan Arrese,Senior,La Liga,1,False,0.0,nan
Albacete,1986-06-30,Juan Carlos Álvarez,Senior,Segunda División,2,False,,nan
Levante,1985-06-30,Juan Arrese,Senior,La Liga,1,True,0.8,nan
Hércules CF,1983-10-10,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Almería,1982-06-30,Pedro López,Senior,Segunda División,2,True,0.8,nan
Almería,1982-11-09,Pedro López,Senior,Segunda División,2,True,0.8,nan
Levante,1981-03-23,Juan Arza,Senior,La Liga,1,True,0.8,nan
Valladolid,1979-06-30,Miguel Muñoz,Senior,La Liga,1,False,,nan
Atlético Ceuta,1978-06-30,Juan Carlos,Senior,Tercera División,4,True,0.8,nan
CA Osasuna,1977-06-30,Jose Luis Romero,Senior,La Liga,1,False,0.0,nan
Getafe,1975-12-31,Miguel Muñoz,Senior,La Liga,1,False,,nan
Pegaso,1975-06-30,Juan Carlos Lorenzo,Senior,Spanish Segunda División,2,True,0.8,nan
AEC Manlleu,1993-06-30,Joaquim Torras,Senior,Tercera Divisió,4,False,0.0,nan
AEC Manlleu,1992-10-31,Joaquim Torras,Senior,Tercera Divisió,4,False,0.0,nan
AEC Manlleu,1987-06-30,Joaquim Riera,Senior,Tercera Divisió,4,True,0.8,nan
UE Lleida,1981-02-16,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Pontevedra,1980-06-30,Félix Pérez,Senior,Segunda División,2,False,0.0,nan
CD Logroñés,1979-02-05,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Valladolid,1977-12-13,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Barcelona Atlco.,1976-06-30,Ramon Martínez,Senior,La Liga,1,False,0.0,nan
San Andrés,1972-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Hertha BSC,1986-04-18,Kuno Klötzer,Senior,Bundesliga,1,True,0.8,nan
Yomiuri FC,1986-06-30,Shu Kamo,Senior,Japan Soccer League,1,False,0.0,nan
Hamburger SV,1977-10-27,Kurt Orlowski,Senior,Bundesliga,1,False,0.0,nan
TeBe Berlin,1977-06-30,Kurt Schreiner,Senior,Oberliga Berlin,3,True,0.8,nan
Fortuna Köln,1975-09-30,Rudolf Gellesch,Senior,Deutsche Bundesliga,1,False,,nan
Valladolid,1975-06-30,Miguel Muñoz,Senior,La Liga,1,False,,nan
1860 Munich,1974-06-30,Max Merkel,Senior,Bundesliga,1,True,0.8,nan
K. Offenbach,1971-02-23,Hans-Walter Schmidt,Senior,Deutsche Bundesliga,Tier 2,True,0.8,nan
FC Schalke 04,1970-09-07,Fritz Langner,Senior,Bundesliga,1,True,0.8,nan
VfB Stuttgart,1966-12-06,Robert Kohlpaech,Senior,German Bundesliga,1,True,0.8,nan
Meidericher SV,1965-02-22,Fritz Langner,Senior,German Oberliga,2,True,0.8,nan
TSV Marl-Hüls,1963-06-30,Hans-Werner Schreiber,Senior,Oberliga West,2,False,0.0,nan
FC Luzern,1961-08-22,Walter Dietrich,Senior,Swiss Super League,1,False,0.0,nan
Blue Stars ZH,1955-06-30,Walter Nussbaumer,Senior,Swiss Football League,1,False,0.0,nan
Racing Ferrol,1980-01-21,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Tarrasa,1979-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Sabadell,1975-01-20,Juan Carlos Álvarez,Senior,Segunda División,2,True,0.8,nan
Valladolid,1974-03-18,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
San Andrés,1973-06-30,Juan Carlos,Senior,Spanish Segunda División,2,True,0.8,nan
Pontevedra,1971-06-30,Juan Hernández,Senior,Spanish Segunda División,2,False,0.0,nan
CA Osasuna,1974-03-10,Jose Luis Costa,Senior,La Liga,1,True,0.8,nan
Recr. Huelva,1973-01-01,Juan Arza,Senior,Segunda División,2,False,0.0,nan
Real Betis,1971-12-12,Juan Carlos Lorenzo,Senior,La Liga,1,False,0.0,nan
Valladolid,1968-10-20,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Sevilla FC,1968-01-29,Juan Arza,Senior,La Liga,1,False,0.0,nan
Real Betis,1967-06-30,Juan Carlos Lorenzo,Senior,La Liga,1,False,0.0,nan
Valladolid,1965-10-31,Miguel Muñoz,Senior,La Liga,1,False,0.0,nan
Athletic,1965-06-30,Jesús Aranguren,Senior,La Liga,1,False,0.0,nan
Real Sociedad,1964-06-30,Juan Herrera,Senior,La Liga,1,False,,nan
Sevilla FC,1963-04-01,Dorothy Hodgson,Senior,La Liga,1,True,0.8,nan
Elche CF,1961-02-05,Miguel Gómez Oreña,Senior,La Liga,1,True,0.8,nan
Español,1960-06-30,Federico Escobar,Senior,La Liga,1,False,0.0,nan
