club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Marseille,1980-09-01,Helenio Herrera,Senior,Ligue 1,1,True,0.8,
AS Mazargues Marseille,1973-06-30,Antoine Bonifaci,Senior,French Division 2,2,True,0.8,
Marseille,1964-06-30,Jean Robin,Senior,French Division 1,1,True,0.8,
Marseille,1958-02-14,André Levaux,Senior,French Division 1,1,True,0.8,
AS Aix,1984-02-01,Jean-Michel Lacoste,Senior,French Division 2,2,True,0.8,
Marseille,1980-02-04,Abel Brault,Senior,Ligue 1,1,True,0.8,
Marseille,1977-06-30,Roberto Lerici,Senior,French Division 1,1,True,0.8,
Marseille,1976-06-30,Helenio Herrera,Senior,French Division 1,1,False,0.0,
Marseille B,1974-02-16,Jean-Michel Larqué,Reserve,French Reserve League,4,True,0.8,
Marseille,1978-12-13,Roberto Fernández,Senior,French Division 1,1,True,0.8,
LOSC Lille,1982-06-30,Jean Snella,Senior,Ligue 1,1,True,0.8,
Marseille,1977-02-01,Roberto Leroux,Senior,French Division 1,1,True,0.8,
FC Nantes,1976-06-30,Vito Favre,Senior,Ligue 1,1,False,0.0,
Unknown,1960-06-30,Tom Whittaker,Senior,English First Division,1,False,0.0,
US Saint-Malo,1954-06-30,Jean-Louis Schuth,Senior,French Division 2,2,False,0.0,
AS Béziers,1978-06-30,Jean-Michel Léonard,Senior,French Division 2,Second Tier,True,0.8,
Marseille,1973-11-17,Helenio Herrera,Senior,French Division 1,1,True,0.8,
Marseille,1973-08-11,Helenio Herrera,Senior,French Division 1,1,True,0.8,
Marseille,1972-06-30,Jean-Louis Crébassa,Senior,French Division 1,1,True,0.8,
Marseille,1970-12-01,Jean Nicod,Senior,French Division 1,1,True,0.8,
Marseille,1966-06-30,Antoine Tassy,Senior,French Division 1,1,False,0.0,
FC Nancy,1964-06-30,Jean Ruat,Senior,French Division 1,1,False,0.0,
OGC Nice,1953-06-30,Friedrich Donnenwirth,Senior,French Division 1,1,False,,
SC Draguignan,1951-06-30,Jean-Louis Gérard,Senior,French Division 2,2,False,0.0,
Ajax,1988-09-20,Leo Beenhakker,Senior,Eredivisie,1,False,,
BSC Young Boys,1983-10-05,Rudolf Rizzi,Senior,Swiss Super League,1,True,0.8,
BSC Young Boys,1977-09-19,Rudi Strasser,Senior,Swiss Super League,1,True,0.8,
Marseille,1973-02-28,Helenio Herrera,Senior,French Division 1,1,False,0.0,
PSV Eindhoven,1972-06-30,Kees Rijvers,Senior,Eredivisie,1,False,,
Xerxes/DHC,1968-05-07,Kees Rijvers,Senior,Eredivisie,1,False,0.0,
Xerxes,1967-06-30,José Villalonga,Senior,Spanish Segunda División,2,True,0.8,
LB Châteauroux,1980-06-30,Jean-Michel de Vienne,Senior,French Division 2,Second Tier,True,0.8,
Joinville,1969-06-30,Geraldo de Oliveira,Senior,Campeonato Brasileiro Série A,1,True,0.8,
RC Paris,1966-06-30,Ivan Toplak,Senior,French Division 1,1,True,0.8,
Marseille,1962-01-30,André Grillon,Senior,French Division 1,1,True,0.8,
Olympique Lyon,1959-06-30,Fredj,Senior,French Division 1,1,True,0.8,
Cannes,1955-06-30,Jean Roze,Senior,French Division 2,2,True,0.8,
SC Toulon Var,1951-06-30,Jean Proux,Senior,French Division 2,2,True,0.8,
AC Bellinzona,1977-06-30,Giovanni Molinari,Senior,Swiss Super League,1,False,0.0,
Lausanne-Sport,1974-05-20,Jean-Michel Berthod,Senior,Swiss Super League,1,False,,
AC Bellinzona,1970-06-30,Giovanni Molinari,Senior,Swiss Football League,Tier 1,True,0.8,
FC Lugano,1970-03-17,Bobby Kennedy,Senior,Swiss Super League,1,True,0.8,
FC Zürich,1966-06-30,Walter Dietrich,Senior,Swiss Super League,1,False,0.0,
US Tournai,1960-06-30,Jean Capelle,Senior,Belgian First Division,1,False,0.0,
Marseille,1959-06-30,André Le May,Senior,French Division 1,1,True,0.8,
FC Fribourg,1957-06-30,Fritz Walter,Senior,Swiss Super League,1,True,0.8,
Lausanne-Sport,1950-06-30,Bürgi,Senior,Swiss Super League,1,True,0.8,
Montpellier,1969-06-30,Stéphane Zuber,Senior,French Division 2,2,False,0.0,
Marseille,1956-01-31,André León,Senior,French Division 1,1,True,0.8,
AS Aix,1955-06-30,Jean Roze,Senior,French Division 2,2,False,0.0,
Marseille,1954-06-30,André Le Nizerolh,Senior,French Division 1,1,False,0.0,
Stade Reims,1950-06-30,Félix Kotanyi,Senior,French Division 1,1,False,0.0,
FC Sochaux,1960-06-30,Jean Prouff,Senior,French Division 1,1,False,0.0,
RC Franc-Comtois,1956-06-30,Jean Proux,Senior,French Division 2,2,False,0.0,
FC Sochaux,1952-03-25,Jean Prouff,Senior,French Division 1,1,False,,
Marseille,1946-06-30,József Huttler,Senior,French Division 1,1,True,0.8,
EF Nanc.-Lorr.,1944-06-30,Jean Prouff,Senior,French Division 1,1,False,0.0,
FC Sochaux,1943-06-30,Friedrich Donnenfeld,Senior,French Division 1,1,True,0.8,
FC Sochaux B,1939-06-30,Jean Batmale,Reserve,French Reserve Division,3,False,0.0,
US Saint-Malo,1934-06-30,Jean Prouff,Senior,French Division 2,2,True,0.8,
Marseille,1944-12-31,József Huttler,Senior,French Division 1,1,False,0.0,
ÉF Mars.-Prov.,1944-06-30,Jean Baptiste Dupont,Senior,French Division 2,2,True,0.8,
Marseille,1943-06-30,József Huttler,Senior,French Division 1,1,True,0.8,
Marseille,1941-06-30,József Huttler,Senior,French Division 1,1,True,0.8,
Lens,1939-06-30,René Dedieu,Senior,French Division 1,1,False,0.0,
Marseille,1938-09-30,József Hild,Senior,French Division 1,1,True,0.8,
Olymp. d'Antibes,1946-06-30,Jean Prouff,Senior,French Division 2,2,False,0.0,
Kinizsi SE II,1941-06-30,József Braun,Reserve,Hungarian Second Division,2,False,0.0,
Nîmes Olympique,1939-12-31,Jules Devaqueure,Senior,French Division 1,1,False,0.0,
Marseille,1939-06-30,József Huttner,Senior,French Division 1,1,True,0.8,
Wr. Neustadt,1949-06-30,Karl Decker,Senior,Austrian Football Bundesliga,1,True,0.8,
Parma,1948-06-30,Giuseppe Moretti,Senior,Serie A,1,True,0.8,
Hamborn 07,1940-06-30,Fritz Teufel,Senior,Oberliga Südwest,I,True,0.8,
Mulhouse,1938-06-30,Friedrich Donnenwirth,Senior,French Division 1,1,False,0.0,
Nordstern BS,1937-06-30,Fritz Teufel,Senior,German Football Championship,Tier 1,True,0.8,
Marseille,1935-06-30,József Eisenhoffer,Senior,French Division 1,1,True,0.8,
Tunbridge Wells,1934-12-31,Walter Halsey,Senior,Kent League,Tier 12,True,0.8,
RC Paris,1934-06-30,Uzès,Senior,French Division 1,1,True,0.8,
Marseille,1931-06-30,Jean Barnes,Senior,French Division 1,1,True,0.8,
Celtic,1930-06-30,William McCartney,Senior,Scottish Football League,1,False,,
Red Star Ol.,1928-05-26,Bora Vukadinović,Senior,Kingdom of Yugoslavia First League,1,False,0.0,
Torino,1925-06-30,Georg Walter,Senior,Italian Football Championship,1,False,0.0,
Marseille,1924-06-30,Henri Ellis,Senior,French Division 1,1,True,0.8,
Le Havre AC,2025-06-30,Olivier Frapolli,Senior,Ligue 2,2,False,0.0,
Standard Liège,2022-04-19,Miodrag Belluš,Senior,Belgian Pro League,1,True,0.8,
KV Kortrijk,2021-10-06,Yannick Ferrera,Senior,Belgian Pro League,1,True,0.8,
Amiens SC,2020-09-28,Luis Fernández,Senior,Ligue 1,1,True,0.8,
Union SG,2019-06-30,Nico Van Kerckhoven,Senior,Belgian First Division B,2,True,0.8,
Pafos FC,2018-01-21,Sakis Timplias,Senior,Cypriot First Division,2,True,0.8,
NK Olimpija,2017-03-09,Siniša Oreškić,Senior,PrvaLiga,1,True,0.8,
NK Domzale,2016-08-28,Srečko Lučić,Senior,PrvaLiga,1,True,0.8,
NK Domzale,2013-08-20,Srečko Lučić,Senior,PrvaLiga,1,True,0.8,
Le Havre AC,2022-06-19,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Bursaspor,2018-04-10,Ertuğrul Sağlam,Senior,Süper Lig,1,True,0.8,
Paris SG,2009-06-30,Paulo Autuori,Senior,Ligue 1,1,True,0.8,
Rangers,2007-01-03,Paul Le Guen,Senior,Scottish Premier League,1,True,0.8,
Olympique Lyon,2005-06-30,Gérard Houllier,Senior,Ligue 1,1,False,,
Rennes,2001-06-30,John Batista,Senior,Ligue 1,1,True,0.8,
FC Sochaux,2025-06-30,Laurent Roussey,Senior,Ligue 2,2,True,0.8,
Volos NPS,2022-08-20,Abdullah Ercan,Senior,Greek Super League,1,True,0.8,
Amiens SC,2021-06-16,Luis Fernández,Senior,Ligue 1,1,True,0.8,
Le Havre AC,2019-05-28,Olivier Frapolli,Senior,Ligue 2,2,False,0.0,
Poiré-sur-Vie,2015-08-15,Jean-Luc Rivière,Reserve,French Football Federation,5th Tier,False,0.0,
La Vitréenne FC,2011-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Le Havre AC,2021-05-06,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2015-11-11,René Girard,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2019-06-12,Olivier Frapolli,Senior,Ligue 2,2,False,0.0,
Le Havre AC,2015-06-30,René Girard,Senior,Ligue 2,2,False,0.0,
Le Havre AC,2012-12-22,René Girard,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2012-11-12,Enzo Toffoli,Senior,Ligue 2,2,True,0.8,
Stade Lavallois,2017-06-30,Denis Zanko,Senior,Ligue 2,2,True,0.8,
AFC Tubize,2016-08-17,Jean-Louis Gateau-Legarnec,Senior,Belgian Second Division,Second Tier,True,0.8,
Le Havre AC,2015-09-28,René Girard,Senior,Ligue 2,2,True,0.8,
US Changé,2012-12-21,Jean-Luc Fournier,Senior,French National 3,5,True,0.8,
US Créteil-L,2008-04-14,Jean-Luc Fournier,Senior,Ligue 2,2,True,0.8,
Stade Brestois,2006-12-19,Philippe Anziani,Senior,Ligue 2,2,True,0.8,
Grenoble,2006-03-18,Philippe Huguet,Senior,Ligue 2,2,True,0.8,
Le Mans UC 72,2004-06-30,Jean-Marc Ettori,Senior,Ligue 2,Second Tier,True,0.8,
Rennes,2021-03-03,Julien Stéphan,Senior,Ligue 1,1,True,0.8,
Olymp. Lyon B,2020-06-18,Régis Le Bris,Reserve,French Ligue 2,Second Tier,False,0.0,
FC Lorient,2019-06-30,Olivier Lebrun,Senior,Ligue 2,2,False,0.0,
Le Havre AC,2014-12-27,René Girard,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2014-12-09,René Girard,Senior,Ligue 2,2,True,0.8,
Valenciennes FC,2013-10-18,Daniel Sanchez,Senior,Ligue 1,1,True,0.8,
Tours FC,2007-05-31,Jean-Luc Kotanyi,Senior,French Ligue 2,Second Tier,True,0.8,
Tours FC,2007-04-09,Jean-Michel Vanucci,Senior,French Ligue 2,2,True,0.8,
Rennes U19,2006-06-30,Christian Gourcuff,Youth,France - U19,Youth,False,,
Troyes B,2022-11-28,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Yokohama F. M.,2018-01-31,Andrés Romero,Senior,J1 League,1,True,0.8,
Le Havre AC,2014-12-10,Olivier Frapolli,Senior,Ligue 2,2,True,0.8,
Toulouse,2006-06-30,Élie Baup,Senior,Ligue 1,1,True,0.8,
Toulouse U19,2001-06-30,Gilles Rousset,Youth,France - Coupe Gambardella,Youth,False,0.0,
Toulouse B,2000-06-30,Gilles Rousset,Reserve,French Fourth Division,4,False,,
Cannes,1992-06-30,Jean-Luc Laurent,Senior,French Division 2,Second Tier,True,0.8,
Guingamp,1990-06-30,Alain Le Floch,Senior,Ligue 2,2,False,,
Paris SG U19,1989-06-30,Jean-Michel Plancque,Youth,French Youth League,Youth,False,0.0,
Paris SG,1988-06-30,Tomislav Ivić,Senior,Ligue 1,1,True,0.8,
Paris SG B,1987-06-30,Tomislav Ivić,Senior,Ligue 1,1,True,0.8,
AJ Auxerre,2019-06-30,Alain Perrin,Senior,Ligue 2,2,False,0.0,
AJ Auxerre,2017-05-31,Laurent Guyot,Senior,Ligue 2,2,True,0.8,
LB Châteauroux,2016-07-01,Régis Brouwers,Senior,Ligue 2,Second Tier,True,0.8,
LB Châteauroux,2008-02-01,Alain Giresse,Senior,Ligue 2,Second Tier,True,0.8,
Châteauroux B,2006-03-12,Jean-Michel Vanucci,Reserve,French Fourth Division,4,False,0.0,
Réunion,2020-07-26,Jean-Marc Fuchs,Senior,Réunion Premier League,1,True,0.8,
Stade Lavallois,2017-12-21,Pierre-Eric Mendy,Senior,Ligue 2,Second Tier,True,0.8,
AJ Auxerre,2016-04-12,Laurent Fournier,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2010-06-30,Frank Priou,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2008-12-17,Rudi Garcia,Senior,Ligue 2,2,False,0.0,
Le Havre B,2007-06-30,Jean-Michel Vanucci,Reserve,CFA,4,False,0.0,
Angers SCO B,2005-06-30,Jean-Louis Garcia,Reserve,French Fourth Division,4,False,0.0,
Al-Ain FC,2002-06-30,Abdullah Al-Jasmi,Senior,UAE Pro League,1,False,0.0,
Le Havre B,1999-06-30,Jean-Michel Vanucci,Reserve,French Ligue 2,Second Tier,False,0.0,
Lens,2016-10-25,Alain Perrin,Senior,Ligue 2,Second Tier,True,0.8,
Toulouse,2015-03-16,Alain Casanova,Senior,Ligue 1,1,True,0.8,
Le Havre AC,2008-06-30,Richard Défourny,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2007-05-20,Alain Giresse,Senior,Ligue 2,2,False,0.0,
Chamois Niort,2024-06-30,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Amiens SC,2023-04-03,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
Grenoble,2021-06-16,Pascal Dupraz,Senior,Ligue 2,2,True,0.8,
FC Metz,2017-10-22,Philippe Hinschberger,Senior,Ligue 2,2,True,0.8,
US Créteil-L,2014-11-18,Patrick Valéra,Senior,Ligue 2,Second Tier,True,0.8,
Stade Lavallois,2014-02-24,Denis Zanko,Senior,Ligue 2,2,True,0.8,
Chamois Niort,2007-02-09,Patrick Valéry,Senior,Ligue 2,Second Tier,True,0.8,
Le Havre AC,2005-04-02,Gernot Rohr,Senior,Ligue 1,1,False,0.0,
Chamois Niort,2004-06-30,Jean-Luc Vasseur,Senior,Ligue 2,Second Tier,True,0.8,
Louh.-Cuiseaux,2001-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
FC Sochaux,1997-06-30,Jean-Luc Kotanyi,Senior,Ligue 1,1,False,0.0,
FC Metz,1996-06-30,Jean-Luc Sadourny,Senior,Ligue 1,1,False,0.0,
Montpellier,2007-04-24,Jean-Michel Cavalli,Senior,Ligue 2,2,True,0.8,
Le Havre AC,2004-06-30,Gernot Rohr,Senior,Ligue 2,2,True,0.8,
Paris SG,2000-06-30,Louis Fernández,Senior,Ligue 1,1,True,0.8,
SM Caen,1992-06-30,Jean-Marc Bosman,Senior,Ligue 2,2,True,0.8,
AFC Compiègne,2008-06-30,Jean-Luc Girard,Senior,French National,5,True,0.8,
SO Romorantin,2005-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
Le Havre AC,2000-11-30,Gilles Guillou,Senior,Ligue 2,2,True,0.8,
Le Havre AC,1999-06-05,Gilles Guillou,Senior,Ligue 2,2,True,0.8,
Fréjus,2008-08-30,Jean-Luc Fournier,Senior,French National,4,False,,
US Créteil-L,2005-06-30,Jean-Luc Fournier,Senior,Ligue 2,2,True,0.8,
FC Sion,2003-12-16,Jean-Claude Richard,Senior,Swiss Super League,1,True,0.8,
FC Martigues,2001-12-31,Jean-Luc Atchoua,Senior,French Division 2,Second Tier,False,0.0,
SM Caen,2002-06-30,Joël Quinney,Senior,Ligue 2,2,True,0.8,
OGC Nice,2000-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""OGC Nice"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gernot Rohr"",\n    ""end_of_spell"": ""2000-06-30"",\n    ""start_of_spell"": ""1999-07-01"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""OGC Nice"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gernot Rohr"",\n    ""end_of_spell"": ""2000-06-30"",\n    ""start_of_spell"": ""1999-07-01"",\n    ""league"": ""Ligue 1"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  }'}}"
Rennes,1998-06-30,Jean-Michel Lacombe,Senior,Ligue 1,1,True,0.8,
SM Caen,1997-06-30,Jean-Pierre Papin,Senior,Ligue 2,2,True,0.8,
Le Havre AC,1996-06-30,Gernot Rohr,Senior,Ligue 2,2,True,0.8,
AS Beauvais,1993-06-30,Jean-Michel Vanucci,Senior,French Division 2,2,True,0.8,
SC Toulon Var,1992-06-30,Jean-Michel Cavalli,Senior,French Division 2,Second Tier,True,0.8,
SC Toulon Var,1992-08-31,Jean-Michel Cavalli,Senior,French Division 2,Second Tier,True,0.8,
Fréjus,1986-06-30,Jean-Michel Léonard,Senior,French Division 2,2,False,0.0,
Stade Raphaëlois,1983-06-30,Jean-Michel Léonard,Senior,French Division 3,3,True,0.8,
ASOA Valence,2003-06-30,Jean-Luc Girard,Senior,French Ligue 2,Second Tier,False,0.0,
FC Saint-Leu,1997-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
FC Sochaux,1996-06-30,Jean-Luc Kotanyi,Senior,Ligue 1,1,False,0.0,
ASOA Valence,1995-06-30,Jean-Luc Kotanyi,Senior,Ligue 2,Second Tier,False,0.0,
Rennes,1993-06-30,Jean-Michel Vanucci,Senior,Ligue 1,1,True,0.8,
Stade Reims,1991-06-30,Jean Snella,Senior,Ligue 1,1,True,0.8,
Le Havre AC,1988-06-30,Jean-Michel Vanucci,Senior,Ligue 2,Second Tier,False,,
Barbentane ,2012-06-30,Jean-Luc Fournier,Senior,French Ligue 2,Second Tier,True,0.8,
Tarascon,2011-06-30,Jean-Luc,Senior,French National,4,True,0.8,
Unknown,2009-06-30,Unknown,Senior,English Football League,League Two,False,0.0,
Barbentane ,2007-06-30,Jean-Luc Fournier,Senior,French Ligue 2,Second Tier,True,0.8,
St. Beaucairois,2004-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
FUS Rabat,2002-12-01,Mohamed Fakhir,Senior,Botola,1,True,0.8,
FC Martigues,1999-06-30,Jean-Luc Kotanyi,Senior,French Division 2,2,True,0.8,
Châtellerault,1996-06-30,Jean-Luc Kotanyi,Senior,French National,4,False,0.0,
Cercle Dijon,1990-06-30,Jean-Michel Léonard,Senior,Ligue 2,Second Tier,False,0.0,
FC Martigues,1988-06-30,Jean-Michel Larqué,Senior,French Division 2,2,False,0.0,
FC Sète 34,1985-06-30,Jean-Louis Cazal,Senior,French Division 2,Second Tier,False,0.0,
Le Havre AC,1983-06-30,Jean-Michel Van den Berg,Senior,Ligue 2,Second Tier,False,0.0,
FC Martigues,1982-06-30,Jean-Michel Larqué,Senior,French Division 2,2,False,0.0,
Rouen,1972-06-30,Jean-Pierre Destrumelle,Senior,French Division 2,2,True,0.8,
Le Havre AC,1971-06-30,Jean-Louis Gomis,Senior,French Division 2,2,False,0.0,
FC Metz,1968-06-30,Jean-Louis Schvartz,Senior,French Division 1,1,False,0.0,
Fortuna '54,1966-06-30,Félix Weekhout,Senior,Belgian First Division,Tier 1,False,0.0,
ARA Gent,1965-01-16,Jef Duquesne,Senior,Belgian First Division,1,True,0.8,
Rouen,1964-01-01,Jean Prouff,Senior,French Division 1,1,True,0.8,
US Fécamp,1958-06-30,Jean-Louis Schuth,Senior,French Division 2,2,False,0.0,
DOS,1965-06-30,Bill Harvey,Senior,English Football League,Third Tier,False,0.0,
Le Havre AC,1964-06-30,Jean Fauvergue,Senior,French Division 1,1,False,0.0,
Heerenveen,1963-06-30,Kees Pijl,Senior,Eredivisie,1,False,,
Be Quick,1961-06-30,Kees Rijvers,Senior,Eerste Divisie,2,False,0.0,
SVV,1959-06-30,Jan van der Veen,Senior,Eerste Divisie,2,True,0.8,
Be Quick,1957-06-30,Kees Rijvers,Senior,Eerste Divisie,2,False,0.0,
Velocitas,1956-04-30,Jan van der Veen,Senior,Eerste Divisie,2,False,0.0,
Be Quick,1955-11-30,Kees Rijvers,Senior,Eerste Divisie,2,False,0.0,
Le Havre AC,1954-06-30,Jean Batteux,Senior,French Division 1,1,False,0.0,
Exc. Mouscron,1971-06-30,Jean-Marc Guillou,Senior,Belgian First Division,Tier 1,True,0.8,
LOSC Lille,1966-06-30,József Hédl,Senior,French Division 1,1,False,0.0,
Cercle Brugge,1963-06-30,Félix Wellens,Senior,Belgian First Division,Tier 1,True,0.8,
Lens,1962-06-30,Jean-Louis Valentin,Senior,French Division 1,1,False,0.0,
T.F.C.,1958-06-30,Danny Blanchflower,Senior,English First Division,1,False,0.0,
Rouen,1953-06-30,Jean Prouff,Senior,French Division 1,1,True,0.8,
Le Havre AC,1952-06-30,Jean Batteux,Senior,French Division 1,1,False,0.0,
RC Liège,1968-06-30,Bill Harris,Senior,Belgian First Division,1,True,0.8,
RSC Charleroi,1954-06-30,Pierre Sinibaldi,Senior,Belgian First Division,Tier 1,False,0.0,
RACS Couillet,1949-06-30,Jean Dupont,Senior,Belgian First Division,1,False,0.0,
Le Havre AC,1948-06-30,Jean Batteux,Senior,French Division 1,1,False,0.0,
AS Cherbourg,1950-06-30,Jean Prouff,Senior,French Division 2,2,False,0.0,
Le Havre AC,1946-06-30,Jean Batmale,Senior,French Division 1,1,False,0.0,
Rouen,1940-06-30,Jean Gondouin,Senior,French Division 1,1,True,0.8,
RC Paris,1939-06-30,József Eisenhoffer,Senior,French Division 1,1,False,0.0,
Le Havre AC,1939-06-30,Jean Batmale,Senior,French Division 1,1,False,0.0,
Stade Rennais UC,1936-06-30,Jean Prouff,Senior,French Division 1,1,True,0.8,
Rennes,2025-06-30,Bruno Génésio,Senior,Ligue 1,1,False,0.0,
BJ Guoan,2020-12-31,Bruno Génésio,Senior,Chinese Super League,1,False,,
Olympique Lyon,2019-06-30,Bruno Génésio,Senior,Ligue 1,1,False,0.0,
Olympique Lyon,2015-12-23,Rémi Garde,Senior,Ligue 1,1,True,0.8,
Olymp. Lyon B,2011-06-20,Gérard Bonnor,Reserve,French Football League,4,False,,
Olymp. Lyon B,2009-06-30,Gérard Bonnor,Reserve,French Football League,Fourth tier,False,,
Olympique Lyon,2009-06-30,Gérard Houllier,Senior,Ligue 1,1,False,0.0,
Besançon RC,2006-03-27,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Besançon RC,2005-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
FC Villefranche,2001-06-30,Jean-Luc Fournier,Senior,French National,4,True,0.8,
Arbresle,1999-06-30,Jean-Luc Fournier,Senior,French National,4,False,0.0,
FC Nantes,2020-12-08,Mikael Arteta,Senior,Ligue 1,1,False,0.0,
Al-Gharafa SC,2019-05-31,Laurent Bonadéi,Senior,Qatar Stars League,1,True,0.8,
Rennes,2017-11-07,Habibaj,Senior,Ligue 1,1,True,0.8,
FC Lorient,2014-06-30,Olivier Lebrun,Senior,Ligue 1,1,True,0.8,
Al-Ittihad,2003-06-30,Nelo Vingada,Senior,Saudi Pro League,1,True,0.8,
Rennes,2002-06-30,Pierre Mankowski,Senior,Ligue 1,1,True,0.8,
FC Lorient,2001-06-30,Christian Gourcuff,Senior,Ligue 2,2,False,0.0,
Le Mans UC 72,1989-06-30,Jean-Pierre Aubert,Senior,French Division 2,Second Tier,False,0.0,
FC Lorient,1986-06-30,Jean-Pierre Aubert,Senior,Ligue 2,2,False,0.0,
Panathinaikos,2021-06-30,Andreas Herzog,Senior,Greek Super League,1,True,0.8,
Paris FC,2020-01-02,Pascal Dupraz,Senior,Ligue 2,Second Tier,True,0.8,
Rennes,2013-06-12,Frederic Antonetti,Senior,Ligue 1,1,True,0.8,
Rennes,2007-12-16,Pascal Dupraz,Senior,Ligue 1,1,True,0.8,
LOSC Lille,2002-06-30,Vahid Halilhodžić,Senior,Ligue 1,1,True,0.8,
Cannes,1996-06-30,Jean-Luc Laurent,Senior,French National,4,True,0.8,
Cannes B,1994-06-30,Jean-Luc Fournier,Senior,French Fourth Division,4,True,0.8,
FC Nantes,2019-08-02,Vahid Halilhodžić,Senior,Ligue 1,1,True,0.8,
Trabzonspor,2014-11-08,Shaun Boyd,Senior,Süper Lig,1,True,0.8,
Dinamo Zagreb,2011-05-24,Luka Bonacic,Senior,Prva HNL,1,True,0.8,
Ittihad Club,2006-11-20,Miodrag Ješić,Senior,Saudi Pro League,1,True,0.8,
Trabzonspor,2006-05-30,Rıza Çalımbay,Senior,Turkish Super League,1,True,0.8,
Paris SG,2005-02-08,Louis Fernández,Senior,Ligue 1,1,True,0.8,
Rennes,2003-06-30,John Toshack,Senior,Ligue 1,1,True,0.8,
LOSC Lille,2002-05-30,Vahid Halilhodžić,Senior,Ligue 1,1,False,0.0,
Raja Casablanca,1998-06-30,Moulay Anuar,Senior,Botola,1,False,0.0,
AS Beauvais,1994-06-30,Jean-Marc Ettori,Senior,Ligue 2,Second Tier,False,0.0,
