club_name,end_of_spell,manager,Level,league,tier,sacked,probability_of_sacking_true,error
Pistoiese,1996-10-28,Giovanni Galeone,Senior,Serie C1,3,True,0.8,
SC Leffe,1994-06-30,Jean-Michel Gamba,Senior,Belgian Third Division,3,False,,
Vis Pesaro,1993-06-30,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Lazio U19,1992-06-30,Carlo Ancelotti,Youth,Italian Youth League,Youth,False,0.0,
Mantova,1990-10-22,Giovanni Fontana,Senior,Serie C1,Third Tier,True,0.8,
Piacenza,1988-12-06,Giancarlo Corradini,Senior,Serie C1,Third Tier,False,,
Bari,1988-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Pescara,1986-06-30,Giovanni Maria Ferraris,Senior,Serie B,2,True,0.8,
Varese,1984-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
Bari,1983-03-14,Bruno Giordano,Senior,Serie A,1,True,0.8,
Bari U19,1981-03-29,Bruno Giorgi,Youth,Italian Youth Championship,Youth,False,0.0,
Bari,1979-06-30,Giovanni Galeati,Senior,Serie A,1,False,,
US Palermo Yout,1978-06-30,Ferruccio Mazzola,Youth,Italian Youth Championship,Youth,False,0.0,
Parma FC Youth,1977-06-30,Giovanni Invernizzi,Youth,Italian Youth League,Youth,False,,
Città di Lecco,1992-06-30,Giorgio Puia,Senior,Serie C2,4,True,0.8,
Palazzolo,1990-06-30,Giovanni Vavassori,Senior,Serie C2,4,False,,
Vicenza,1989-05-01,Giancarlo Cadé,Senior,Serie B,2,False,0.0,
Piacenza,1988-06-30,Giancarlo Corradini,Senior,Serie C1,Third Tier,True,0.8,
SPAL,1982-03-22,Giovanni Galeati,Senior,Serie B,2,True,0.8,
Atalanta,1980-06-30,Pasinati,Senior,Serie A,1,False,0.0,
Cremonese,1976-06-30,Gipo Poggi,Senior,Serie C,Third Tier,True,0.8,
Atalanta,1970-06-30,Piero Pedotti,Senior,Serie A,1,False,0.0,
Seregno CB 1913,1966-06-30,Giovanni Invernizzi,Senior,Italian Serie D,4th Tier,False,0.0,
Piacenza,1983-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
AC Pisa,1979-10-28,Giovanni Invernizzi,Senior,Serie C,Third Tier,True,0.8,
ASG Nocerina,1975-06-30,Giovanni Meregalli,Senior,Serie D,4,True,0.8,
Latina,1984-06-30,Giovanni Galeati,Senior,Serie C1,3,True,0.8,
ASG Nocerina,1983-06-30,Giovanni Meregalli,Senior,Serie C2,4,False,0.0,
Piacenza,1981-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Bancoroma,1980-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Bari,1978-01-15,Giovanni Galeati,Senior,Serie A,1,True,0.8,
Lecce,1974-06-30,Giovanni Meregalli,Senior,Serie B,2,True,0.8,
FC Turris 1944,1973-06-30,Ion Mărdărescu,Senior,Liga II,Second Tier,False,0.0,
Teramo,1990-06-30,Giancarlo Corradini,Senior,Serie C1,3,True,0.8,
Livorno,1988-06-30,Giovanni Sartori,Senior,Serie C1,Third Tier,False,,
Benevento,1986-06-30,Bruno Mazzia,Senior,Serie C1,Third Tier,True,0.8,
Francavilla,1985-06-30,Giovanni Maria,Senior,Serie C2,4,True,0.8,
AC Siena,1984-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,False,0.0,
Ternana,1983-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Salernitana,1982-06-30,Giovanni Galeone,Senior,Serie C1,Third Tier,False,,
Avellino,1981-06-30,Giovanni Meregalli,Senior,Serie B,2,True,0.8,
Piacenza,1980-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,False,,
Treviso,1979-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,0.0,
Alessandria,1978-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Padova,1977-08-15,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Seregno CB 1913,1977-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,0.0,
Sant'Angelo,1976-06-30,Giovanni Battista,Senior,Italian Serie C,Third Tier,True,0.8,
Legnago,1975-06-30,Giorgio Meregalli,Senior,Serie D,4,False,0.0,
Alense,1972-06-30,Karl-Heinz Körbel,Senior,German Bundesliga,Tier 1,True,0.8,
Audace San Michele,1971-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Orceana,1987-06-30,John Smith,Senior,English Football League,Fourth Tier,True,0.8,
Treviso,1978-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,0.0,
Pro Vercelli,1976-06-30,Giuseppe Moretti,Senior,Serie C,Third Tier,False,0.0,
Pro Vercelli,1975-06-30,Giovanni Battista Rebuffo,Senior,Serie C,Third Tier,False,0.0,
Legnano,1973-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Piacenza,1976-11-29,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Brindisi,1975-02-03,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Taranto,1974-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,,
Inter,1973-03-31,Helenio Herrera,Senior,Serie A,1,False,0.0,
Venezia-Mestre,1989-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,False,0.0,
SPAL,1988-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Bologna,1987-06-30,Bruno Piazza,Senior,Serie A,1,True,0.8,
Foggia,1986-06-30,Giancarlo Cadè,Senior,Serie C1,Third Tier,True,0.8,
Catanzaro,1985-06-30,Giovanni Maiellaro,Senior,Serie B,2,True,0.8,
Catania,1984-06-30,Giorgio Pianengo,Senior,Serie C1,Third Tier,True,0.8,
Reggiana,1983-06-30,Giovanni Zavarese,Senior,Serie C1,Third Tier,False,,
Cesena,1982-01-17,Mario Corso,Senior,Serie A,1,True,0.8,
Ascoli,1980-12-31,Paolo Carosi,Senior,Serie A,1,False,0.0,
Vicenza,1979-06-30,Giovanni Galeati,Senior,Serie C,Third Tier,False,,
Piacenza,1976-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Livorno,1974-06-30,Giovanni Invernizzi,Senior,Serie B,2,True,0.8,
Giulianova,1973-06-30,Bruno Mazzia,Senior,Serie D,4,False,0.0,
Sangiovannese,1972-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Cesena,1971-06-30,Giovanni Invernizzi,Senior,Serie A,1,True,0.8,
SPAL,1969-10-06,Piero Pedroni,Senior,Serie A,1,True,0.8,
SPAL,1964-11-15,Renato Gei,Senior,Serie A,1,True,0.8,
Varese,1959-06-30,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Piacenza U19,1993-06-30,Giancarlo Favarin,Youth,Italian Youth Championship,Youth,False,0.0,
Inter,1985-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Inter U19,1984-06-30,Corrado Viciani,Youth,Italian Youth League,Youth,False,0.0,
Piacenza,1974-06-30,Giovanni Invernizzi,Senior,Serie C,Third Tier,False,,
Piacenza,1971-06-30,Giuseppe Moro,Senior,Serie C,Third Tier,True,0.8,
Varese,1967-06-30,Giovanni Invernizzi,Senior,Serie A,1,False,0.0,
Parma,1965-06-30,Giuseppe Moretti,Senior,Serie A,1,True,0.8,
Lucchese,1963-01-27,Giovanni Battista Fabbri,Senior,Serie C,Third Tier,False,0.0,
Catanzaro,1962-04-01,Giovanni Ferrari,Senior,Serie B,2,True,0.8,
Messina,1961-06-30,Giovanni Vargas,Senior,Serie C,Third Tier,True,0.8,
AS SimmMonza,1958-06-30,Ferruccio Mancinelli,Senior,Italian Serie C,Third Tier,True,0.8,
Taranto,1950-06-30,G. Galassi,Senior,Serie C,3,True,0.8,
Reggiana,1949-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Calcio Venezia,1971-06-30,Gipo Viani,Senior,Serie A,1,True,0.8,
Piacenza,1969-12-28,Giuseppe Galluzzi,Senior,Serie C,Third Tier,False,,
Triestina,1969-06-30,Giovanni Carenza,Senior,Serie C,Third Tier,False,,
Piacenza,1966-06-30,Giuseppe Galluzzi,Senior,Serie C,Third Tier,True,0.8,
AC Siena,1964-06-30,Mario Sacerdoti,Senior,Serie B,2,True,0.8,
Triestina,1962-12-16,Giovanni Battista Fabbri,Senior,Serie B,2,True,0.8,
Sambenedettese,1961-06-30,Giuseppe Galluzzi,Senior,Serie C,3,False,0.0,
Treviso,1960-06-30,Giovanni Ferrari,Senior,Serie C,Third Tier,True,0.8,
Inter,1957-06-30,Annibale Frossi,Senior,Serie A,1,True,0.8,
Portosummaga,1953-06-30,Ferenc Puskás,Senior,Spanish Segunda División,2,False,,
Fiorenzuola,1962-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,False,0.0,
Fiorenzuola,1953-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,False,0.0,
Luino Calcio,1951-01-01,Giuseppe Moretti,Senior,Italian Serie C,3,False,0.0,
Piacenza,1949-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
SPAL,1948-06-30,Mario Sperone,Senior,Serie B,2,False,0.0,
Piacenza,1947-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Pescara,1946-06-30,Giuseppe Moretti,Senior,Serie B,2,True,0.8,
Inter Youth,1944-06-30,Giuseppe Viani,Youth,Italian Youth League,Youth,False,0.0,
Pavia,1942-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,True,0.8,
Fanfulla,1941-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Sanremo,1949-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,True,0.8,
Piacenza,1948-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
Arezzo,1947-01-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Siracusa,1942-06-30,G. Malavasi,Senior,Italian Serie C,Third Tier,True,0.8,
Manfredonia,1940-06-30,Giuseppe Galluzzi,Senior,Italian Serie C,Third Tier,True,0.8,
Arezzo,1939-06-30,Giuseppe Galluzzi,Senior,Serie C,3,True,0.8,
Savona,1938-06-30,Giuseppe Moretti,Senior,Serie C,3,False,0.0,
Reggiana,1937-06-30,Giuseppe Galluzzi,Senior,Serie B,2,True,0.8,
US Russi,1935-06-30,Giuseppe Galluzzi,Senior,Italian Football Championship,Tier 1,True,0.8,
Palermo,1938-06-30,Giovanni Battista Galluzzi,Senior,Serie B,2,True,0.8,
Brindisi,1938-06-30,Giuseppe Capozzi,Senior,Italian Serie C,Third Tier,True,0.8,
Salernitana,1936-06-30,Giovanni Cornacchini,Senior,Italian Football Championship,Tier 1,True,0.8,
Benevento,1935-06-30,Adolfo Bolognini,Senior,Italian Football Championship,Tier 1,False,0.0,
Campobasso,1934-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
Foligno,1933-06-30,Giuseppe Capozzi,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
Piacenza,1932-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Tier 1,True,0.8,
Cremonese,1932-02-28,Ferruccio Novo,Senior,Italian Football Championship,Tier 1,True,0.8,
Parma,1931-06-30,Ferruccio Galassi,Senior,Italian Football Championship,1,True,0.8,
Teramo,1930-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
Legnano,1929-06-30,Giuseppe Andreolo,Senior,Italian Football Championship,Seconda Divisione,False,,
OltrepòVoghera,1926-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Second Division,False,0.0,
Rivarolese,1925-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
SPAL,1923-06-30,Ferruccio Mariani,Senior,Italian Football Championship,Tier 1,True,0.8,
Aosta,1939-06-30,Giuseppe Moretti,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
GS Teramo,1932-06-30,Giuseppe Galluzzi,Senior,Italian Football Championship,Seconda Divisione,False,0.0,
SPAL,1931-12-31,Giovanni Battista Fabbri,Senior,Italian Football Championship,Tier 1,False,0.0,
AC Siena,1931-06-30,Giovanni Battista Galluzzi,Senior,Italian Football Championship,First Tier,False,0.0,
Piacenza,1929-06-30,Giuseppe Girani,Senior,Italian Football Championship,Tier 1,True,0.8,
Inter,2024-06-30,Simone Inzaghi,Senior,Serie A,1,False,0.0,
Lazio,2021-06-02,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Lazio"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Sergej Milinković-Savić"",\n    ""end_of_spell"": ""2021-06-02"",\n    ""start_of_spell"": ""2021-05-25"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Lazio"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Simone Inzaghi"",\n    ""end_of_spell"": ""2021-06-02"",\n    ""start_of_spell"": ""2016-06-05"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Lazio,2016-06-30,Stefano Pioli,Senior,Serie A,1,True,0.8,
Lazio U19,2016-04-03,Ivan Jurić,Youth,Italian Youth League,Youth,False,0.0,
Lazio U17,2014-01-06,Domenico Di Carlo,Youth,Italian Youth League,U17,False,0.0,
Lazio Youth,2011-06-30,Daniele Di Lorenzo,Youth,Italian Youth League,Youth,False,0.0,
Feralpisalò,2025-06-30,Gianluca Albertini,Senior,Serie C,4,True,0.8,
Südtirol,2021-06-30,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
Venezia,2018-10-12,Paolo Zanetti,Senior,Serie C,Third Tier,True,0.8,
Inter YL,2018-06-30,Alessandro Bianchi,Youth,Youth League,Youth,False,0.0,
Inter,2017-06-01,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Roberto Mancini"",\n    ""end_of_spell"": ""2016-08-25"",\n    ""start_of_spell"": ""2014-11-04"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Frank de Boer"",\n    ""end_of_spell"": ""2016-11-01"",\n    ""start_of_spell"": ""2016-06-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.9\n  }'}}"
Inter,2016-11-07,Roberto Mancini,Senior,Serie A,1,True,0.8,
Inter U19,2018-06-30,Andrea Ottaviani,Youth,Italian Youth League,Youth,False,0.0,
Carpi,2014-03-17,Marcello Chiorri,Senior,Serie B,2,True,0.8,
Südtirol,2013-07-04,Giovanni Bucaro,Senior,Serie D,4,True,0.8,
SPAL,2012-06-13,Massimo Simoncini,Senior,Serie B,2,True,0.8,
Tritium,2011-06-14,John Smith,Senior,English Football League,League Two,True,0.8,
US Colognese,2009-06-30,Giancarlo Favarin,Senior,Serie D,4,True,0.8,
Mapello,2006-06-30,Giovanni Fontana,Senior,Italian Football Championship,Serie D,False,0.0,
Atalanta BC,2024-06-30,Gian Piero Gasperini,Senior,Serie A,1,False,,
Genoa,2016-06-13,Andrea Mandorlini,Senior,Serie A,1,True,0.8,
Inter,2011-09-21,"Ranieri, Claudio",Senior,Serie A,1,True,0.8,
Genoa,2010-11-08,Domenico Di Carlo,Senior,Serie A,1,True,0.8,
FC Crotone,2006-06-30,Giovanni Vavalà,Senior,Serie C1,3,True,0.8,
FC Crotone,2004-12-08,Massimo Morgia,Senior,Serie C1,3,True,0.8,
Juventus Youth,2003-06-30,Giovanni Trapattoni,Youth,Italian Youth League,Youth,False,0.0,
Monza ,2011-03-30,Gianluca Graziani,Senior,Serie C1,3,True,0.8,
Pontisola,2010-11-20,Gianluca Grassadonia,Senior,Serie D,4,False,0.0,
Voghera,2009-04-25,Giancarlo Favarin,Senior,Serie D,4,True,0.8,
Cremonese,2006-12-27,Attilio Tesser,Senior,Serie C1,3,True,0.8,
Ternana,2004-09-20,Giuseppe Papadopulo,Senior,Serie C1,Third Tier,True,0.8,
Inter,2004-06-22,Héctor Raul Coppola,Senior,Serie A,1,True,0.8,
Inter,2003-10-20,Héctor Raul Coppola,Senior,Serie A,1,True,0.8,
Inter,2003-10-18,Héctor Raul Coppola,Senior,Serie A,1,True,0.8,
Inter U19,2003-06-30,Héctor Raul Coppola,Youth,Italian Youth League,Youth,False,,
Fanfulla,2001-06-30,Giancarlo Fava,Senior,Serie C2,4,True,0.8,
Juventus,2007-06-14,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Juventus"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Gianluigi Buscarini"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""2004-06-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Juventus"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Fabio Capello"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""2001-05-26"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  },\n  {\n    ""club_name"": ""Juventus"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Marcello Lippi"",\n    ""end_of_spell"": ""2004-06-30"",\n    ""start_of_spell"": ""1994-01-15"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.0\n  }'}}"
Arezzo,2005-04-21,Giuseppe Pillon,Senior,Serie C1,3,True,0.8,
Bari,2003-11-11,Giuseppe Papadopulo,Senior,Serie A,1,True,0.8,
Inter,2001-06-19,Marcello Lippi,Senior,Serie A,1,False,0.0,
Cesena,1996-10-25,Giuliano Zorzi,Senior,Serie B,2,True,0.8,
Como,1995-06-13,Giulio Conti,Senior,Serie B,2,True,0.8,
GZ Evergrande,2015-02-26,Luiz Felipe Scolari,Senior,Chinese Super League,1,True,0.8,
GZ Evergrande,2014-11-02,Luiz Felipe Scolari,Senior,Chinese Super League,1,True,0.8,
Juventus,2004-05-28,Marcello Lippi,Senior,Serie A,1,False,0.0,
Inter,2000-10-01,Marcello Lippi,Senior,Serie A,1,False,0.0,
Juventus,1999-02-07,Marcello Lippi,Senior,Serie A,1,False,0.0,
Napoli,1994-06-30,"Maradona, Diego",Senior,Serie A,1,True,0.8,
Atalanta,1993-06-30,Giovanni Arnaldi,Senior,Serie A,1,True,0.8,
Lucchese,1992-06-30,Giovanni Trapattoni,Senior,Serie B,2,False,0.0,
Cesena,1991-01-26,Giuliano Zorzi,Senior,Serie B,2,True,0.8,
US Carrarese,1989-06-30,Giorgio Puia,Senior,Serie C1,Third Tier,False,0.0,
Pistoiese,1988-06-30,Giovanni Invernizzi,Senior,Serie C1,Third Tier,False,,
AC Siena,1987-01-19,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Pontedera,1986-06-30,Giorgio Venerucci,Senior,Serie C2,4,True,0.8,
UC Sampdoria Yo,1985-06-30,Toffolo,Senior,Serie A,1,False,0.0,
Inter,2004-07-01,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Héctor Raul Coppola"",\n    ""end_of_spell"": ""2001-06-30"",\n    ""start_of_spell"": ""1999-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Marcello Lippi"",\n    ""end_of_spell"": ""2001-06-30"",\n    ""start_of_spell"": ""1998-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  },\n  {\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Roberto Mancini"",\n    ""end_of_spell"": ""2008-06-30"",\n    ""start_of_spell"": ""2004-07-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.1\n  }'}}"
Inter U19,2002-07-01,Héctor Raul Coppola,Youth,Italian Youth League,Youth,False,0.0,
Inter,1999-04-27,Marcello Lippi,Senior,Serie A,1,False,0.0,
Inter,1999-03-21,Marcello Lippi,Senior,Serie A,1,False,0.0,
Inter,1997-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Ottavio Bianchi"",\n    ""end_of_spell"": ""1996-06-30"",\n    ""start_of_spell"": ""1992-06-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Inter Milan"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Roy Hodgson"",\n    ""end_of_spell"": ""1997-06-30"",\n    ""start_of_spell"": ""1995-06-01"",\n    ""league"": ""Serie A"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Inter,1997-05-18,Ottavio Bianchi,Senior,Serie A,1,True,0.8,
Dynamo Kyiv,2024-06-30,Mircea Lucescu,Senior,Ukrainian Premier League,1,False,0.0,
Zenit S-Pb,2017-05-28,Sergei Semak,Senior,Russian Premier League,1,False,0.0,
Shakhtar D.,2016-05-21,Mircea Lucescu,Senior,Ukrainian Premier League,1,False,,
Besiktas,2004-05-01,Jean Tigana,Senior,Turkish Super League,1,False,0.0,
Galatasaray,2002-06-30,,,,,,,"Error code: 400 - {'error': {'message': ""Failed to generate JSON. Please adjust your prompt. See 'failed_generation' for more details."", 'type': 'invalid_request_error', 'code': 'json_validate_failed', 'failed_generation': '{\n    ""club_name"": ""Galatasaray"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Reha Eken"",\n    ""end_of_spell"": ""2002-06-30"",\n    ""start_of_spell"": ""1997-07-01"",\n    ""league"": ""Turkish Super League"",\n    ""tier"": ""1"",\n    ""sacked"": true,\n    ""probability_of_sacking_true"": 0.8\n  },\n  {\n    ""club_name"": ""Galatasaray"",\n    ""team_level"": ""Senior"",\n    ""manager"": ""Fatih Terim"",\n    ""end_of_spell"": ""2000-07-31"",\n    ""start_of_spell"": ""1996-07-01"",\n    ""league"": ""Turkish Super League"",\n    ""tier"": ""1"",\n    ""sacked"": false,\n    ""probability_of_sacking_true"": 0.2\n  }'}}"
Rapid Bucharest,2000-06-30,Ioan Andone,Senior,Romanian Liga I,1,True,0.8,
Rapid Bucharest,1998-11-30,Mircea Lucescu,Senior,Romanian First Division,1,False,,
Reggiana,1996-11-25,Giovanni Fontana,Senior,Serie B,2,True,0.8,
Brescia,1996-02-26,Carlo Massazza,Senior,Serie A,1,True,0.8,
Brescia,1995-02-19,Carlo Massazza,Senior,Serie A,1,True,0.8,
AC Pisa,1991-03-11,Giovanni Trapattoni,Senior,Serie B,2,False,0.0,
FC Dinamo,1990-06-30,Vitali Davydov,Senior,Soviet Top League,1,False,0.0,
Corvinul Hd.,1982-06-30,Ion Mincă,Senior,Liga II,Second Tier,True,0.8,
Virtus Lanciano,2009-06-30,Gianluca Silvestri,Senior,Serie C1,Third Tier,True,0.8,
Como,2000-02-28,Giuseppe Galasso,Senior,Serie B,2,True,0.8,
Cremonese,1999-01-07,Giovanni Trapattoni,Senior,Serie A,1,True,0.8,
Como,1997-06-30,Giulio Conti,Senior,Serie B,2,True,0.8,
Inter,1994-06-30,Ottavio Bianchi,Senior,Serie A,1,True,0.8,
Inter U19,1991-06-30,Corrado Viciani,Youth,Italian Youth League,Youth,False,0.0,
Inter,1994-02-13,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Genoa,1992-06-30,Luigi Radice,Senior,Serie A,1,True,0.8,
Hellas Verona,1990-06-30,Osvaldo Bagnoli,Senior,Serie A,1,False,0.0,
Cesena,1981-06-30,Mario Corso,Senior,Serie A,1,True,0.8,
Fano,1979-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Rimini,1978-06-30,Giovanni Meregalli,Senior,Serie C,Third Tier,True,0.8,
Como,1977-06-30,Giulio Corsini,Senior,Serie C,Third Tier,True,0.8,
Solbiatese Arno Calcio,1974-06-30,Giovanni Galeone,Senior,Serie D,4,True,0.8,
Verbania,1970-06-30,Giovanni Invernizzi,Senior,Serie D,4,False,0.0,
Verona U19,1993-06-30,Osvaldo Jaconi,Youth,Italian Youth Championship,Youth,False,0.0,
Barletta CS,1990-06-30,Giovanni Vierchowod,Senior,Serie C2,4,True,0.8,
Mantova,1989-06-30,Giovanni Meregalli,Senior,Serie C1,Third Tier,True,0.8,
Inter U19,1987-06-30,Corrado Viciani,Youth,Italian Youth League,Youth,False,0.0,
Inter,1986-06-30,Giovanni Trapattoni,Senior,Serie A,1,False,0.0,
Inter U19,1985-06-30,Corrado Viciani,Youth,Italian Youth League,Youth,False,0.0,
